Sub Avg,Takedown Def,Takedown Acc,Takedown Avg,Striking Def,Sapm,Striking Acc,Slpm,Dob,Stance,Reach,Weight,Height,Win Loss Record,Link,Nick Name,Name
0.0,0%,0%,0.00,32%,17.05,33%,0.63,"Aug 18, 1975",Orthodox,--,185 lbs.,"5' 10""",Record: 0-1-0,http://ufcstats.com/fighter-details/f0264252e191da22,,Jason Thacker
0.7,50%,66%,1.36,52%,3.63,42%,2.70,"Jul 11, 1985",Switch,"74""",170 lbs.,"6' 2""",Record: 11-5-0,http://ufcstats.com/fighter-details/638cfec7ec559d6e,Rukus,Brandon Thatch
0.0,59%,28%,1.27,53%,2.39,42%,4.19,"May 31, 1988",Orthodox,"75""",185 lbs.,"6' 1""",Record: 16-3-0,http://ufcstats.com/fighter-details/34f88592c0ab7a54,The Spartan,Elias Theodorou
4.8,0%,0%,0.00,19%,5.48,0%,0.00,--,Orthodox,--,185 lbs.,--,Record: 6-2-0,http://ufcstats.com/fighter-details/ca936c67687789e9,,Nik Theotikos
1.2,63%,31%,1.42,63%,1.99,39%,1.71,"Jan 25, 1981",Orthodox,"74""",170 lbs.,"5' 11""",Record: 18-9-0,http://ufcstats.com/fighter-details/30a09e43f15f1d75,,Paulo Thiago
1.2,76%,52%,1.38,59%,2.60,37%,1.85,"Sep 28, 1976",Orthodox,--,155 lbs.,"5' 9""",Record: 26-9-0 (1 NC),http://ufcstats.com/fighter-details/40a604761ca7d64d,Dinyero,Din Thomas
2.2,0%,33%,5.59,30%,4.17,36%,2.01,"Nov 05, 1984",Orthodox,--,170 lbs.,"6' 0""",Record: 20-8-0,http://ufcstats.com/fighter-details/b732b326c362fb62,The Tank Engine,Ryan Thomas
1.3,0%,0%,0.00,33%,4.99,13%,0.44,"Mar 27, 1981",Orthodox,--,135 lbs.,"5' 9""",Record: 14-7-0,http://ufcstats.com/fighter-details/319c15b8aac5bfde,,Noah Thomas
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,,--,170 lbs.,"5' 10""",Record: 5-2-0,http://ufcstats.com/fighter-details/2b33e57c4d0a4502,The NIce Guy,Joel Thomas
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,,--,145 lbs.,"5' 8""",Record: 10-6-0,http://ufcstats.com/fighter-details/ed5f04f833459877,,Treston Thomison
2.6,35%,100%,1.06,49%,1.80,42%,1.87,"Jun 23, 1981",Orthodox,"74""",170 lbs.,"6' 1""",Record: 38-14-1,http://ufcstats.com/fighter-details/7d3caf0f96f1b33d,The Goat,Nick Thompson
1.3,53%,36%,3.14,41%,3.19,52%,5.13,"Dec 16, 1978",Orthodox,--,265 lbs.,"6' 5""",Record: 20-16-0 (1 NC),http://ufcstats.com/fighter-details/9e30f69cc0869301,The Colossus,James Thompson
0.5,50%,0%,0.00,46%,5.31,46%,1.66,"Jan 02, 1980",Orthodox,--,242 lbs.,"6' 1""",Record: 17-10-0,http://ufcstats.com/fighter-details/dcdd511ff757f15c,,Oli Thompson
0.0,63%,41%,0.29,56%,2.81,43%,3.90,"Feb 11, 1983",Orthodox,"75""",170 lbs.,"6' 0""",Record: 16-6-1,http://ufcstats.com/fighter-details/4a28cb716c19157a,Wonderboy,Stephen Thompson
1.3,54%,39%,1.92,64%,2.12,47%,2.59,"Sep 21, 1978",Orthodox,"71""",155 lbs.,"5' 10""",Record: 22-9-0 (1 NC),http://ufcstats.com/fighter-details/a566371ba2ad7152,The Punk,Josh Thomson
1.7,50%,40%,1.12,64%,3.85,43%,3.85,"Mar 14, 1984",Orthodox,"79""",170 lbs.,"6' 1""",Record: 17-6-1,http://ufcstats.com/fighter-details/fea8acf9bfcf09ec,The Grin,Simeon Thoresen
2.0,42%,66%,2.00,38%,3.13,50%,1.20,"May 24, 1984",,--,170 lbs.,"6' 0""",Record: 8-8-0,http://ufcstats.com/fighter-details/083e15da67d9b0fa,,Josh Thornburg
0.8,92%,53%,4.08,63%,2.51,31%,1.95,"Oct 07, 1983",Southpaw,"71""",155 lbs.,"5' 10""",Record: 33-14-0,http://ufcstats.com/fighter-details/75e5fec9f72910ef,,Gleison Tibau
2.0,20%,25%,1.00,43%,1.13,40%,1.07,"Feb 01, 1982",,--,155 lbs.,"5' 9""",Record: 9-9-0,http://ufcstats.com/fighter-details/1d1b85389a05df69,BadBoy,Chris Tickle
0.0,60%,0%,0.00,67%,2.53,47%,2.57,"May 17, 1988",Orthodox,--,125 lbs.,"5' 6""",Record: 4-3-0,http://ufcstats.com/fighter-details/9eb069062a0cfc13,,Nolan Ticman
0.0,78%,41%,0.50,58%,3.02,46%,2.26,"Dec 24, 1992",Southpaw,"74""",185 lbs.,"6' 0""",Record: 18-4-1,http://ufcstats.com/fighter-details/9ce6d5a03af801b7,The Gorilla,Darren Till
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,,--,145 lbs.,--,Record: 0-0-0,http://ufcstats.com/fighter-details/7b461ccae8270207,,Brett Tillis
0.0,75%,0%,0.00,42%,6.06,42%,6.18,"May 17, 1988",Orthodox,"77""",185 lbs.,"6' 1""",Record: 11-6-0,http://ufcstats.com/fighter-details/0112352cb32f5026,,Denis Tiuliulin
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,,--,155 lbs.,--,Record: 3-3-0,http://ufcstats.com/fighter-details/57481f1f10530c61,,Ryan Tobar
0.0,0%,0%,0.00,0%,0.00,0%,0.00,"Nov 30, 1987",Switch,--,185 lbs.,"6' 0""",Record: 8-0-0,http://ufcstats.com/fighter-details/274ca7b799b402cc,The Sniper,Andrew Todhunter
0.0,45%,12%,0.99,47%,4.54,57%,5.64,"May 19, 1994",Orthodox,"74""",185 lbs.,"6' 1""",Record: 12-3-0,http://ufcstats.com/fighter-details/866fd7b1a6c90e7f,Thunder,Dusko Todorovic
0.0,0%,100%,3.80,43%,8.86,40%,5.57,"Jun 30, 1990",Orthodox,"75""",205 lbs.,"6' 4""",Record: 7-3-0,http://ufcstats.com/fighter-details/3e8118c1ab52f211,,Tuco Tokkos
2.3,44%,34%,0.87,65%,2.01,37%,1.78,"Aug 22, 1977",Orthodox,--,135 lbs.,"5' 7""",Record: 34-29-2,http://ufcstats.com/fighter-details/2d5fbe2103f97053,,Hideo Tokoro
0.0,100%,100%,2.03,66%,0.54,72%,3.51,"Feb 17, 1990",,--,185 lbs.,"5' 10""",Record: 25-2-0,http://ufcstats.com/fighter-details/679ae8c4fd022c6b,,Anatoly Tokov
0.0,78%,38%,2.00,53%,3.63,41%,2.26,"Mar 04, 1987",Southpaw,"73""",155 lbs.,"5' 11""",Record: 18-7-1,http://ufcstats.com/fighter-details/c4af2feb4b58bc3b,,Kazuki Tokudome
0.4,54%,0%,0.00,62%,2.13,52%,2.95,"Mar 31, 1983",Orthodox,"70""",145 lbs.,"5' 8""",Record: 15-7-0 (1 NC),http://ufcstats.com/fighter-details/8e893f269d5696b2,,Tyler Toner
0.0,0%,0%,0.00,27%,2.41,0%,0.00,"Aug 24, 1968",Orthodox,--,220 lbs.,"5' 9""",Record: 0-1-0,http://ufcstats.com/fighter-details/d10b35152277cf98,Lights Out,James Toney
0.0,0%,0%,0.00,36%,1.09,5%,0.16,--,Orthodox,--,185 lbs.,"5' 8""",Record: 1-2-0,http://ufcstats.com/fighter-details/9de7c97e1c0d7927,,Masanori Tonooka
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,,--,--,--,Record: 3-3-0,http://ufcstats.com/fighter-details/5ee87e0432205755,,Carl Toomey
2.6,100%,46%,3.15,64%,2.28,48%,2.87,"Jan 21, 1997",Orthodox,"69""",145 lbs.,"5' 7""",Record: 12-0-0,http://ufcstats.com/fighter-details/54f64b5e283b0ce7,El Matador,Ilia Topuria
2.2,100%,0%,0.00,45%,7.52,48%,3.54,"Jul 31, 1978",Orthodox,--,170 lbs.,"5' 8""",Record: 5-3-0,http://ufcstats.com/fighter-details/918d9d89d4d52acc,The Crush,Anthony Torres
1.6,17%,0%,0.00,74%,1.86,43%,3.98,"Jan 18, 1981",Orthodox,"76""",135 lbs.,"5' 9""",Record: 44-9-0,http://ufcstats.com/fighter-details/33b2f68ef95252e0,,Miguel Torres
0.5,16%,47%,4.00,57%,1.93,26%,0.87,"Aug 13, 1975",Orthodox,--,155 lbs.,"5' 7""",Record: 35-5-0,http://ufcstats.com/fighter-details/cce79e827569f26e,,Ronys Torres
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,,--,125 lbs.,--,Record: 0-0-0,http://ufcstats.com/fighter-details/1ff10dee2f7ae60c,,Haven Torres
0.1,61%,14%,0.66,61%,3.59,48%,4.74,"Aug 16, 1989",Orthodox,"60""",115 lbs.,"5' 1""",Record: 13-6-0,http://ufcstats.com/fighter-details/31ef8b67e13495b3,The Tiny Tornado,Tecia Torres
0.0,50%,22%,2.00,69%,2.73,37%,2.47,"May 29, 1988",Orthodox,--,145 lbs.,"5' 10""",Record: 5-4-0,http://ufcstats.com/fighter-details/e4e0f310b3cf23a8,Rolo,Alex Torres
0.0,0%,0%,0.00,0%,0.00,0%,0.00,"Oct 29, 1982",,--,170 lbs.,"5' 10""",Record: 4-3-0,http://ufcstats.com/fighter-details/e175a261a280f7cb,,Abram Torres
0.0,75%,33%,1.28,50%,9.84,36%,4.37,"Aug 02, 1992",Orthodox,"65""",125 lbs.,"5' 4""",Record: 8-1-0,http://ufcstats.com/fighter-details/d2036f31c035e0d1,Shorty,Jose Torres
0.0,100%,0%,0.00,48%,11.78,64%,4.80,"Jan 06, 1997",Orthodox,"69""",135 lbs.,"5' 6""",Record: 7-2-0,http://ufcstats.com/fighter-details/971aebf56267de20,,Desmond Torres
0.0,100%,0%,0.00,58%,3.74,55%,10.50,"Mar 25, 1995",,"73""",155 lbs.,"5' 10""",Record: 13-2-0,http://ufcstats.com/fighter-details/2e7878927067fdca,El Loco,Manuel Torres
0.0,83%,0%,0.00,58%,2.87,46%,2.60,"Sep 28, 1989",Orthodox,"72""",170 lbs.,"5' 10""",Record: 10-4-0,http://ufcstats.com/fighter-details/cbf1c7ba5408a66f,Grizzly,Salim Touahri
0.0,46%,0%,0.00,38%,3.92,34%,1.23,"May 11, 1986",Orthodox,"79""",205 lbs.,"6' 3""",Record: 21-12-0,http://ufcstats.com/fighter-details/3f7dab21b6c971bc,The Tarantula,Dequan Townsend
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,Southpaw,--,195 lbs.,"5' 11""",Record: 2-5-0,http://ufcstats.com/fighter-details/04076783ca83d6ae,,Minoru Toyonaga
0.0,0%,0%,0.00,0%,0.00,0%,0.00,"May 09, 1993",,--,235 lbs.,"6' 3""",Record: 5-0-0,http://ufcstats.com/fighter-details/ff2ec83f44000f78,,Slim Trabelsi
0.0,0%,0%,0.00,57%,2.77,50%,0.92,"Sep 16, 1968",Orthodox,--,227 lbs.,"6' 3""",Record: 6-4-1,http://ufcstats.com/fighter-details/20ec0061400178ca,Spider,Roberto Traven
0.0,63%,28%,2.00,55%,3.93,48%,2.33,"Apr 11, 1983",,--,155 lbs.,--,Record: 15-4-0,http://ufcstats.com/fighter-details/008cf84faae9c7a5,,Bryan Travers
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,,--,170 lbs.,--,Record: 7-7-0,http://ufcstats.com/fighter-details/73abb7a5c57fb443,,Alexander Trevino
0.0,41%,22%,0.97,64%,2.42,42%,2.65,"Dec 17, 1981",Orthodox,"70""",155 lbs.,"5' 9""",Record: 13-3-0,http://ufcstats.com/fighter-details/97a6bbe6e6566a94,Sitkayan,Francisco Trevino
0.0,100%,0%,0.00,47%,3.90,54%,5.19,"Jun 10, 1993",Switch,--,170 lbs.,"5' 11""",Record: 7-3-0,http://ufcstats.com/fighter-details/0cf9f5518d6063bb,Baby Monsta,Angelo Trevino
0.8,75%,47%,2.35,56%,1.90,46%,2.79,"May 07, 1972",Southpaw,"71""",170 lbs.,"5' 9""",Record: 21-9-0,http://ufcstats.com/fighter-details/d2d37e8eeb3abc8d,Twinkle Toes,Frank Trigg
0.5,60%,42%,0.98,60%,2.67,45%,3.13,"Aug 24, 1978",Southpaw,"70""",170 lbs.,"5' 9""",Record: 28-9-0,http://ufcstats.com/fighter-details/a8283a4f415e1eb9,Massaranduba,Francisco Trinaldo
0.0,0%,0%,0.00,0%,0.00,0%,0.00,"Aug 23, 1979",,--,165 lbs.,"5' 11""",Record: 7-6-0,http://ufcstats.com/fighter-details/cb1c09c8126dbee0,The Omen,Damien Trites
0.5,72%,66%,0.36,50%,4.40,53%,3.63,"Dec 31, 1991",Orthodox,"71""",145 lbs.,"5' 11""",Record: 11-3-0,http://ufcstats.com/fighter-details/5bf31a46becc1204,The Lone Wolf,Michael Trizano
3.8,100%,100%,3.80,25%,4.56,71%,1.27,"Dec 06, 1990",Orthodox,"82""",205 lbs.,"6' 5""",Record: 11-3-0 (1 NC),http://ufcstats.com/fighter-details/6d48a2df51749d91,Malvado,Antonio Trocoli
0.3,66%,7%,0.62,32%,3.26,46%,1.16,"Jan 25, 1983",Orthodox,--,185 lbs.,"6' 2""",Record: 16-7-1,http://ufcstats.com/fighter-details/8abf70f79e9e27c2,The Hammer,Tor Troeng
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,,--,125 lbs.,"5' 5""",Record: 0-1-0,http://ufcstats.com/fighter-details/cc18abc046b382c9,,Aaron Trujillo
0.0,0%,0%,0.00,0%,0.00,0%,0.00,"Jan 01, 1982",,--,155 lbs.,"5' 9""",Record: 21-19-0,http://ufcstats.com/fighter-details/e6b233a007cb06c4,The Truth,Reynaldo Trujillo
0.4,40%,45%,2.18,59%,2.31,41%,2.65,"Sep 18, 1983",Orthodox,"70""",155 lbs.,"5' 8""",Record: 15-8-0 (1 NC),http://ufcstats.com/fighter-details/e14b5aa06eea9653,Killa,Abel Trujillo
0.0,75%,33%,2.71,54%,1.86,45%,3.76,"Oct 11, 1996",Orthodox,"72""",155 lbs.,"5' 7""",Record: 18-3-0,http://ufcstats.com/fighter-details/eae48ff31db420c2,Ahalkalakets,Arman Tsarukyan
0.6,0%,18%,1.19,47%,3.17,31%,1.35,"Sep 08, 1975",Orthodox,"76""",258 lbs.,"6' 2""",Record: 21-4-0 (1 NC),http://ufcstats.com/fighter-details/df05aa15b2d66f57,The Crowbar,Chris Tuchscherer
1.0,50%,33%,0.42,60%,3.74,40%,3.00,"Aug 28, 1984",Orthodox,"73""",155 lbs.,"5' 11""",Record: 10-5-0,http://ufcstats.com/fighter-details/53ec9cb470e1a4ea,Super Saiyan,Jon Tuck
1.5,53%,42%,2.98,57%,4.28,45%,4.39,"Jun 17, 1986",Southpaw,"66""",145 lbs.,"5' 6""",Record: 13-2-0,http://ufcstats.com/fighter-details/da816417a579a0bd,Guv'nor,Gavin Tucker
0.9,66%,11%,0.47,59%,3.08,28%,1.60,"Apr 17, 1986",Orthodox,--,135 lbs.,"5' 7""",Record: 19-4-1,http://ufcstats.com/fighter-details/1ed32eaaba9ffe10,The Wild Wolf,Jumabieke Tuerxun
0.0,0%,100%,32.14,0%,2.14,0%,0.00,--,Orthodox,--,250 lbs.,"6' 2""",Record: 0-3-0,http://ufcstats.com/fighter-details/b9aa7d230865b5fe,The Law,Tom Tuggle
0.0,0%,60%,7.50,50%,0.93,53%,2.25,--,,--,135 lbs.,"6' 0""",Record: 10-6-0,http://ufcstats.com/fighter-details/63f8775391301891,,Blair Tugman
0.0,52%,0%,0.00,45%,4.24,50%,4.12,"Mar 16, 1993",Southpaw,"75""",264 lbs.,"6' 2""",Record: 15-4-0,http://ufcstats.com/fighter-details/c62fbc117d57b943,Bam Bam,Tai Tuivasa
0.0,100%,43%,2.46,65%,2.84,39%,2.94,"Jan 15, 1991",Orthodox,"68""",145 lbs.,"5' 8""",Record: 20-5-1,http://ufcstats.com/fighter-details/aceffa19749c4dc0,Warrior,Zubaira Tukhugov
0.0,0%,0%,0.00,0%,0.00,0%,0.00,"Jun 14, 1969",Orthodox,--,430 lbs.,"6' 0""",Record: 0-1-0,http://ufcstats.com/fighter-details/96eff1a628adcc7f,,Teila Tuli
0.0,75%,20%,0.20,58%,3.34,42%,3.76,"Dec 26, 1991",Orthodox,"73""",170 lbs.,"5' 11""",Record: 18-4-0,http://ufcstats.com/fighter-details/ff6a1f63c254127e,Einstein,Albert Tumenov
0.0,45%,18%,0.67,56%,4.02,34%,5.27,"Jun 05, 1993",Orthodox,"71""",135 lbs.,"5' 9""",Record: 12-3-0,http://ufcstats.com/fighter-details/cd3d7e37ff2d679c,,Ricky Turcios
0.0,0%,68%,8.48,48%,1.85,57%,1.13,"Jun 10, 1996",Orthodox,"78""",205 lbs.,"6' 4""",Record: 8-1-0,http://ufcstats.com/fighter-details/82529ce93cd9a2cf,The Pleasure Man,Anton Turkalj
1.0,50%,21%,1.79,44%,3.79,49%,2.92,"Jul 22, 1996",Orthodox,"72""",185 lbs.,"6' 0""",Record: 18-6-0,http://ufcstats.com/fighter-details/4dcfb28c011c11b2,The Prodigy,Wellington Turman
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,,--,170 lbs.,"6' 2""",Record: 0-3-0,http://ufcstats.com/fighter-details/56f4b81ec4db61af,,Courtney Turner
2.0,77%,80%,1.14,44%,4.31,47%,6.48,"May 18, 1995",Southpaw,"77""",155 lbs.,"6' 3""",Record: 13-5-0,http://ufcstats.com/fighter-details/4d8fa64202cee4c1,The Tarantula,Jalin Turner
0.0,0%,0%,0.00,0%,6.43,66%,4.29,"Sep 25, 1990",Orthodox,--,155 lbs.,"5' 9""",Record: 8-2-0,http://ufcstats.com/fighter-details/885adaff8fe15cf7,,Austin Tweedy
0.1,79%,32%,1.42,54%,3.38,49%,3.61,"Nov 09, 1985",Orthodox,"78""",249 lbs.,"6' 3""",Record: 23-7-0,http://ufcstats.com/fighter-details/c9cf753cfdf77fc2,Tybur,Marcin Tybura
4.4,0%,0%,0.00,0%,0.00,0%,0.00,"Sep 30, 2002",Southpaw,"68""",125 lbs.,"5' 5""",Record: 6-1-0,http://ufcstats.com/fighter-details/1d76f07ffdd765c2,,Takeru Uchida
0.0,66%,50%,2.83,45%,3.49,52%,1.79,"Aug 08, 1984",Orthodox,--,185 lbs.,"6' 3""",Record: 12-2-0,http://ufcstats.com/fighter-details/8f2deefe8c5dfb5d,,Alberto Uda
1.5,0%,100%,0.50,46%,1.40,21%,0.13,"Apr 17, 1976",Southpaw,--,180 lbs.,"5' 11""",Record: 12-18-5 (1 NC),http://ufcstats.com/fighter-details/bcd124bcd3d5be46,,Ryuki Ueyama
0.0,0%,0%,0.00,0%,0.00,0%,0.00,"Aug 04, 1985",,--,170 lbs.,"5' 11""",Record: 5-0-0,http://ufcstats.com/fighter-details/10ccf4ec9913cadc,,Christian Uflacker
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,,--,170 lbs.,"6' 0""",Record: 11-6-0,http://ufcstats.com/fighter-details/4a1a492f299581d9,,Andy Uhrich
0.9,61%,42%,3.81,54%,3.29,44%,3.35,"Aug 07, 1991",Southpaw,"70""",125 lbs.,"5' 7""",Record: 14-2-0,http://ufcstats.com/fighter-details/f00ac08ab056af5d,,Tagir Ulanbekov
0.0,100%,100%,0.99,53%,3.53,62%,8.27,"Nov 07, 1990",Orthodox,"77""",205 lbs.,"6' 4""",Record: 8-1-0,http://ufcstats.com/fighter-details/9014c02eff8b3d62,Black Jag,Carlos Ulberg
0.0,90%,17%,0.75,59%,4.10,39%,2.23,"Sep 11, 1982",Orthodox,"71""",170 lbs.,"5' 11""",Record: 17-4-2,http://ufcstats.com/fighter-details/7a39bbac8cc0fa70,Cobra,Gasan Umalatov
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,,--,160 lbs.,--,Record: 5-2-0,http://ufcstats.com/fighter-details/4793a2d90f5ab8ae,,Jeremy Umphries
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,,--,185 lbs.,"6' 2""",Record: 13-7-0,http://ufcstats.com/fighter-details/1e310618d02ff93b,,Zach Underwood
0.5,37%,31%,1.95,50%,1.90,49%,1.91,"May 08, 1975",Southpaw,"70""",155 lbs.,"5' 7""",Record: 33-19-5,http://ufcstats.com/fighter-details/eb1723480fa2f96c,Uno Shoten,Caol Uno
1.4,50%,28%,2.85,48%,2.38,37%,1.05,"Jun 20, 1981",,--,165 lbs.,"5' 9""",Record: 14-12-2,http://ufcstats.com/fighter-details/58258914525740a5,Uraken,Kengo Ura
0.0,0%,0%,0.00,27%,16.60,66%,2.55,"Apr 22, 1994",Orthodox,"72""",170 lbs.,"6' 0""",Record: 5-1-0 (1 NC),http://ufcstats.com/fighter-details/5e23f30e9c6ed74e,Hulk,Logan Urban
3.8,38%,0%,0.00,39%,2.44,38%,0.97,"Sep 17, 1987",Orthodox,"73""",170 lbs.,"5' 11""",Record: 17-10-1,http://ufcstats.com/fighter-details/4b8fb0453a596b8e,El Toro,Hector Urbina
0.0,0%,0%,0.00,50%,6.17,37%,3.85,"Oct 09, 1993",Southpaw,"77""",185 lbs.,"6' 3""",Record: 3-1-0,http://ufcstats.com/fighter-details/47fcdcaccb58ca80,,Elias Urbina
0.0,0%,33%,4.14,47%,6.34,59%,6.21,"Apr 05, 1996",Orthodox,"75""",185 lbs.,"6' 3""",Record: 6-3-0,http://ufcstats.com/fighter-details/b12fb759e02378de,The RGV Bad Boy,Gilbert Urbina
0.0,0%,0%,0.00,36%,5.06,45%,3.61,"Sep 26, 1985",Southpaw,"66""",125 lbs.,"5' 6""",Record: 10-3-0 (1 NC),http://ufcstats.com/fighter-details/e78c4c3d329c531b,,Nick Urso
0.0,80%,0%,0.00,65%,4.71,39%,3.47,"Sep 08, 1976",Southpaw,--,125 lbs.,"5' 5""",Record: 21-8-6,http://ufcstats.com/fighter-details/c34e5849184b08c3,,Yasuhiro Urushitani
0.0,0%,0%,0.00,0%,0.00,0%,0.00,"May 08, 2000",Orthodox,"70""",155 lbs.,"5' 9""",Record: 4-1-0,http://ufcstats.com/fighter-details/fe30c5f5cc3e028b,Savage,Sho Patrick Usami
0.1,97%,48%,3.01,57%,2.56,53%,4.55,"May 11, 1987",Switch,"76""",170 lbs.,"6' 0""",Record: 20-2-0,http://ufcstats.com/fighter-details/f1b2aa7853d1ed6e,The Nigerian Nightmare,Kamaru Usman
0.0,0%,0%,0.00,36%,5.71,30%,2.14,"Apr 01, 1989",Orthodox,"79""",239 lbs.,"6' 2""",Record: 9-2-0,http://ufcstats.com/fighter-details/da7f113b5ea39c43,The Motor,Mohammed Usman
0.7,35%,33%,1.42,66%,2.21,39%,1.34,"Oct 15, 1979",Orthodox,"65""",125 lbs.,"5' 6""",Record: 10-6-0,http://ufcstats.com/fighter-details/6546af7ab545b90c,BC,Darren Uyenoyama
1.0,31%,45%,3.00,57%,4.09,46%,3.69,"Jun 19, 1983",Orthodox,"69""",125 lbs.,"5' 6""",Record: 10-4-0,http://ufcstats.com/fighter-details/54578e5927adea53,Vas,Richie Vaculik
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,Orthodox,--,200 lbs.,"6' 0""",Record: 29-12-0,http://ufcstats.com/fighter-details/fc1868f56d3036eb,,Egidijus Valavicius
1.7,0%,44%,6.68,46%,12.91,35%,5.12,"Jan 16, 1992",Orthodox,"72""",155 lbs.,"5' 9""",Record: 10-1-0,http://ufcstats.com/fighter-details/cda1099995b46cc2,Rayadito,Genaro Valdez
0.5,75%,53%,1.40,77%,2.61,37%,2.58,"Oct 31, 1974",Orthodox,"64""",135 lbs.,"5' 3""",Record: 12-7-0,http://ufcstats.com/fighter-details/8a0be41c0380188d,,Charlie Valencia
0.0,0%,0%,0.00,0%,2.55,100%,1.28,--,,--,155 lbs.,"5' 10""",Record: 13-6-2,http://ufcstats.com/fighter-details/de277a4abcfeea46,Joe Boxer,Victor Valenzuela
0.0,0%,0%,0.00,33%,9.60,0%,0.00,"Nov 17, 1992",Orthodox,"77""",185 lbs.,"6' 2""",Record: 8-2-0,http://ufcstats.com/fighter-details/45b82ebf0b9e0fd2,Bam Bam,Ivan Valenzuela
0.3,55%,40%,1.73,45%,3.33,53%,5.19,"Jan 19, 1990",Orthodox,"67""",135 lbs.,"5' 6""",Record: 18-3-0 (1 NC),http://ufcstats.com/fighter-details/45e738622ea2c02c,Lucky,Timur Valiev
0.0,0%,14%,0.90,67%,2.99,30%,3.94,--,Orthodox,--,205 lbs.,"6' 0""",Record: 18-10-0,http://ufcstats.com/fighter-details/663b76da637402c3,The Matrix,Victor Valimaki
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,,--,135 lbs.,--,Record: 5-7-0,http://ufcstats.com/fighter-details/2a898bf9fb7710b3,,Andrew Valladerez
0.0,58%,12%,0.20,45%,5.60,47%,5.56,"Apr 08, 1978",Orthodox,"70""",155 lbs.,"5' 8""",Record: 16-7-1,http://ufcstats.com/fighter-details/c295de4e10acd4c9,,Isaac Vallie-Flagg
0.0,37%,14%,1.06,41%,1.91,41%,1.52,"Jun 20, 1965",Switch,--,205 lbs.,"6' 2""",Record: 8-5-0,http://ufcstats.com/fighter-details/2ee09ec2a0695eb9,,Mike van Arsdale
0.0,50%,0%,0.00,49%,6.82,45%,7.73,"Jun 12, 1986",,--,205 lbs.,"6' 5""",Record: 7-6-0,http://ufcstats.com/fighter-details/7b39035fae7268b8,Gutter,Matt Van Buren
0.0,0%,0%,0.00,0%,0.00,0%,0.00,"Jan 25, 1943",Orthodox,--,190 lbs.,"5' 10""",Record: 0-1-0,http://ufcstats.com/fighter-details/23ab42947c1990e3,The Black Dragon,Ron van Clief
0.0,0%,0%,0.00,15%,3.01,0%,0.00,"Mar 05, 1972",Southpaw,--,240 lbs.,"6' 1""",Record: 0-1-0,http://ufcstats.com/fighter-details/02177caefe7c07d4,,Lloyd Van Dams
0.0,0%,0%,0.00,40%,6.41,47%,5.31,"Apr 27, 1993",Switch,"74""",155 lbs.,"6' 2""",Record: 15-7-1 (1 NC),http://ufcstats.com/fighter-details/87e2468b986ebb79,Jumpman,Cameron VanCamp
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,Orthodox,--,185 lbs.,"6' 0""",Record: 7-5-0,http://ufcstats.com/fighter-details/26d61e92a6069cd2,,Chad Vance
0.0,20%,50%,0.18,45%,5.67,44%,4.96,"May 12, 1992",Orthodox,"80""",265 lbs.,"6' 4""",Record: 12-10-0,http://ufcstats.com/fighter-details/2b68d9f125d07b42,,Jared Vanderaa
1.9,100%,0%,0.00,45%,5.19,52%,3.90,"Mar 21, 1990",Orthodox,--,170 lbs.,"5' 11""",Record: 4-0-0,http://ufcstats.com/fighter-details/32c3ee378671a5d9,AK-47,Austin Vanderford
0.3,68%,42%,1.21,53%,4.71,44%,4.64,"Mar 14, 1992",Orthodox,"71""",145 lbs.,"5' 9""",Record: 12-6-2,http://ufcstats.com/fighter-details/f9b200db02b488d9,Groovy,Lando Vannata
1.0,34%,33%,1.27,42%,2.62,52%,3.35,"Mar 26, 1994",Orthodox,"65""",115 lbs.,"5' 4""",Record: 8-5-0,http://ufcstats.com/fighter-details/4d5197f331c47290,12 Gauge,Paige VanZant
0.0,0%,0%,0.00,0%,0.00,0%,0.00,--,Orthodox,--,300 lbs.,"6' 8""",Record: 9-9-0,http://ufcstats.com/fighter-details/07a18ae55dfc3cd9,The Polar Bear,Paul Varelans
0.4,30%,25%,0.40,57%,1.77,53%,3.65,"Aug 15, 1985",Southpaw,"71""",155 lbs.,"5' 8""",Record: 12-5-0,http://ufcstats.com/fighter-details/ec18eb918121787c,,Kazula Vargas
0.8,66%,53%,3.49,58%,2.55,34%,2.92,"Oct 12, 1984",Orthodox,"71""",155 lbs.,"5' 8""",Record: 21-11-1 (2 NC),http://ufcstats.com/fighter-details/a54fc2d6fc224dc3,,Jamie Varner
